Name,Y,X,Z,Description
1080,5013.812904,5000.482610,100.414773,EL_E4_7_C
1081,5013.239089,5000.261424,100.454723,PF_E4_7B_SF10
1082,5013.257064,5000.388657,100.441066,PF_E4_7B_SF10
1083,5013.228646,5000.557696,100.430764,PF_E4_7B_SF10
1084,5013.069870,5000.434273,100.450005,PF_E4_7B_SF10
1085,5013.724238,4999.947168,100.438897,PF_E4_7A_SF11
1086,5013.783898,5000.075498,100.427910,PF_E4_7A_SF11
1087,5013.958027,5000.198265,100.435534,PF_E4_7A_SF11
1088,5014.096266,5000.289171,100.431957,PF_E4_7A_SF11
1089,5014.171738,5000.274084,100.432412,PF_E4_7A_SF11
1090,5013.771228,4999.945647,100.417701,PF_E4_7A_SF11
1091,5011.636272,5001.515956,100.372981,PF_D2_7_HB239
1092,5011.893159,5001.578585,100.388337,PF_D2_7_HB240
1093,5011.726428,5001.898994,100.391007,PF_D2_7_HB241
1094,5012.330544,5001.273379,100.403490,EL_D2_7_N
1095,5011.708794,5001.874678,100.372035,EL_D2_7_E
1096,5011.233903,5001.031763,100.354835,EL_D2_7_S
1097,5011.554100,5000.595989,100.367979,EL_D2_7_W
1098,5011.673830,5001.248561,100.375171,EL_D2_7_C
1099,5011.817620,4999.316752,100.425175,PF_C4_8_HB242
1100,5011.856340,4999.121968,100.441178,PF_C4_8_HB243
1101,5011.905317,4999.114698,100.447914,PF_C4_8_HB244
1102,5011.737678,4999.071085,100.380448,PF_C4_8_HB245
1103,5011.972123,5001.633434,100.468107,PF_E2_7_HB246
1104,5012.046824,5001.674855,100.395216,PF_E2_7_HB246
1105,5012.541588,5001.537469,100.421508,PF_E2_7_HB247
1106,5012.335620,5001.600087,100.425927,PF_E2_7_HB248
1107,5012.402007,5001.591954,100.419727,PF_E2_7_HB248
1108,5012.411905,5001.594373,100.421897,PF_E2_7_HB249
1109,5012.407584,5001.618440,100.424562,PF_E2_7_HB250
1110,5012.341392,5001.634525,100.429726,PF_E2_7_HB250
1111,5012.305038,5001.647213,100.428613,PF_E2_7_HB251
1112,5011.942125,4999.346095,100.430453,PF_C4_8_HB252
1113,5012.327982,5001.586398,100.421164,PF_E2_7_HB253
1114,5011.971574,4999.472187,100.398413,PF_C4_8_L90
1115,5011.956890,4999.481122,100.396749,PF_C4_8_L90
1116,5012.180572,5001.662413,100.404660,PF_E2_7_C14X21
1117,5012.274337,4998.510694,100.401993,CHECK
1118,5012.904698,4999.109115,100.398422,CHECK
1119,5011.617141,4999.185740,100.377986,CHECK
1120,5012.901926,4999.101543,100.400428,EL_C4_8_N
1121,5012.237985,4999.775261,100.388030,EL_C4_8_E
1122,5011.616677,4999.193531,100.384291,EL_C4_8_S
1123,5012.256292,4998.488507,100.403683,EL_C4_8_W
1124,5012.299118,4999.154219,100.392345,EL_C4_8_C
1125,5012.302356,4998.713423,100.373110,PF_C4_8A_SF12
1126,5012.373955,4998.686264,100.381762,PF_C4_8A_SF12
1127,5012.441400,4998.744972,100.385979,PF_C4_8A_SF12
1128,5012.452075,4998.843430,100.396029,PF_C4_8A_SF12
1129,5012.373305,4998.905763,100.386975,PF_C4_8A_SF12
1130,5012.293831,4998.841441,100.380898,PF_C4_8A_SF12
1131,5012.260005,4998.764800,100.377559,PF_C4_8A_SF12
1132,5012.307531,4998.759727,100.288804,PF_C4_8A_SF12
1133,5012.372773,4998.721939,100.273319,PF_C4_8A_SF12
1134,5012.345526,4998.822141,100.224940,PF_C4_8A_SF12
1135,5012.317365,4998.731582,100.251472,PF_C4_8A_SF12
1136,5012.429758,4998.797546,100.179887,PF_C4_8A_SF12
1137,5011.175528,4998.925776,100.403582,PF_B3_8_HB254
1138,5011.214575,4998.884430,100.410613,PF_B3_8_HB254
1139,5011.332309,4999.207157,100.385996,PF_B3_8_L91
1140,5012.303491,5001.519679,100.420456,PF_E2_7_HB255
1141,5012.341992,5001.595328,100.430113,PF_E2_7_HB256
1142,5012.324361,5001.593280,100.420507,PF_E2_7_HB257
1143,5012.371300,5001.600484,100.425183,PF_E2_7_HB258
1144,5012.365685,5001.615997,100.421958,PF_E2_7_HB259
1145,5012.412162,5001.593155,100.427011,PF_E2_7_HB260
1146,5012.413486,5001.620780,100.428185,PF_E2_7_HB261
1147,5012.441792,5001.584141,100.429232,PF_E2_7_HB262
1148,5012.396274,5001.715854,100.403685,PF_E2_7_HB263
1149,5010.838382,4999.649214,100.370902,PF_B3_8_L92
1150,5012.374801,5001.631913,100.419408,PF_E2_7_HB264
1151,5012.405125,5001.635112,100.417002,PF_E2_7_HB265
1152,5012.419286,5001.630302,100.408416,PF_E2_7_HB266
1153,5012.430678,5001.638129,100.399776,PF_E2_7_HB267
1154,5011.541933,4999.204586,100.376469,EL_B3_8_N
1155,5010.888286,4999.902669,100.374355,EL_B3_8_E
1156,5010.872993,4999.238804,100.372517,EL_B3_8_S
1157,5011.201776,4998.871900,100.380721,EL_B3_8_W
1158,5012.031009,4999.693456,100.400301,PF_C3_8_HB268
1159,5012.026076,4999.651353,100.389665,PF_C3_8_C14X_22
1160,5012.372603,5001.616110,100.405112,PF_E2_7_HB269
1161,5012.368706,5001.631198,100.405294,PF_E2_7_HB270
1162,5012.384938,5001.634169,100.402703,PF_E2_7_HB271
1163,5012.386805,5001.647365,100.403331,PF_E2_7_HB272
1164,5012.396232,5001.655539,100.401200,PF_E2_7_HB273
1165,5011.762418,4999.599341,100.404604,PF_C3_8_HM28
1166,5011.722670,4999.555506,100.384599,PF_C3_8_L93
1167,5011.612830,4999.497066,100.367986,PF_C3_8_L94
1168,5012.371933,5001.659472,100.392957,PF_E2_7_HB274
1169,5012.386248,5001.640197,100.387105,PF_E2_7_HB275
1170,5011.650752,4999.951997,100.388733,PF_C3_8_HB276
1171,5011.627513,4999.976887,100.386707,PF_C3_8_HB277
1172,5011.621296,4999.929413,100.389403,PF_C3_8_HB278
1173,5011.604807,4999.913027,100.391328,PF_C3_8_HB279
1174,5011.604551,4999.839688,100.386849,PF_C3_8_HB280
1175,5011.525480,4999.800517,100.388477,PF_C3_8_HB280
1176,5011.517506,4999.841629,100.377275,PF_C3_8_HB281
1177,5012.341004,5001.646109,100.383952,PF_E2_7_HB282
1178,5012.320164,5001.625447,100.379199,PF_E2_7_HB283
1179,5011.279549,5000.211905,100.357185,PF_C3_8_GS2
1180,5012.253210,5002.045450,100.358794,PF_E2_7_L95
1181,5011.963935,5002.126362,100.458971,PF_E2_7_R24
1182,5011.890431,5002.092266,100.412413,PF_E2_7_R24
1183,5011.931718,5002.144741,100.438709,PF_E2_7_R24
1184,5011.936825,5002.019413,100.414023,PF_E2_7_R24
1185,5011.926171,5002.078201,100.397794,PF_E2_7_R24
1186,5011.964507,5002.167779,100.361959,PF_E2_7_HB284
1187,5011.471663,5000.310347,100.376462,PF_C3_8_HB285
1188,5011.845171,5001.992301,100.468516,PF_E2_7_R25
1189,5011.823330,5002.112294,100.459557,PF_E2_7_R25
1190,5011.778663,5002.044661,100.450840,PF_E2_7_R25
1191,5011.842122,5002.008225,100.374953,PF_E2_7_R25
1192,5011.806146,5002.111475,100.349763,PF_E2_7_R25
1193,5011.798888,5002.056449,100.347028,PF_E2_7_R25
1194,5012.646023,5001.595529,100.382618,EL_E2_7_N
1195,5012.078684,5002.257416,100.336619,EL_E2_7_E
1196,5011.758439,5001.947160,100.359993,EL_E2_7_S
1197,5012.318213,5001.288464,100.402849,EL_E2_7_W
1198,5012.126413,5001.845246,100.363755,EL_E2_7_C
1199,5012.260067,4999.796733,100.388255,EL_C3_8_N
1200,5011.541657,5000.576296,100.365147,EL_C3_8_E
1201,5010.887452,4999.944788,100.372316,EL_C3_8_S
1202,5011.551450,4999.249704,100.380661,EL_C3_8_W
1203,5011.529740,4999.919309,100.378663,EL_C3_8_C
1204,5013.211491,4999.959930,100.515233,PF_D4_8_R26
1205,5013.283243,5000.111259,100.521055,PF_D4_8_R26
1206,5013.385063,4999.893524,100.505668,PF_D4_8_R26
1207,5013.209128,4999.973828,100.436559,PF_D4_8_R26
1208,5013.260455,5000.091126,100.414480,PF_D4_8_R26
1209,5013.372892,4999.928745,100.422065,PF_D4_8_R26
1210,5012.378590,4999.933186,100.397954,PF_D3_8_C14X23
1211,5013.653412,4999.779388,100.407471,EL_D4_8_N
1212,5013.021353,5000.423956,100.409890,EL_D4_8_E
1213,5012.288237,4999.837803,100.393109,EL_D4_8_S
1214,5012.990128,4999.098330,100.393564,EL_D4_8_W
1215,5012.891996,4999.832392,100.405493,EL_D4_8_C
1216,5012.786754,5000.499561,100.423218,PF_D3_8_L96
1217,5012.708122,5000.464256,100.428120,PF_D3_8_L96
1218,5012.586124,5000.541893,100.401859,PF_D3_8_C14X24
1219,5013.268466,5000.162119,100.406281,PF_D4_8_A_SF13
1220,5013.037053,5000.035284,100.406004,PF_D4_8_A_SF13
1221,5012.932498,5000.189507,100.407956,PF_D4_8_A_SF13
1222,5012.846575,5000.321554,100.397798,PF_D4_8_A_SF13
1223,5013.012592,5000.436964,100.402915,PF_D4_8_A_SF13
1224,5012.842031,5000.323731,100.399388,PF_D3_8_A_SF13
1225,5012.784305,5000.431717,100.391121,PF_D3_8_A_SF13
1226,5012.837245,5000.557965,100.400731,PF_D3_8_A_SF13
1227,5012.940123,5000.531612,100.408796,PF_D3_8_A_SF13
1228,5012.989484,5000.457275,100.401409,PF_D3_8_A_SF13
1229,5012.621190,5000.589535,100.397159,PF_D3_8_HB286
1230,5012.348803,5001.181763,100.407063,PF_D3_8_HB287
1231,5011.787250,5000.686001,100.362878,PF_D3_8_HB288
1232,5012.060400,5000.064668,100.532256,PF_D3_8_R27
1233,5012.276500,5000.574649,100.519069,PF_D3_8_R27
1234,5012.169631,5000.724809,100.482346,PF_D3_8_R27
1235,5011.883832,5000.647924,100.531469,PF_D3_8_R27
1236,5011.791177,5000.334372,100.533294,PF_D3_8_R27
1237,5012.044251,5000.466527,100.545618,PF_D3_8_R27
1238,5012.983858,5000.472613,100.397529,EL_D3_8_N
1239,5012.324489,5001.248631,100.374616,EL_D3_8_E
1240,5011.602842,5000.538226,100.371415,EL_D3_8_S
1241,5012.282066,4999.845423,100.397213,EL_D3_8_W
1242,5012.287394,5000.522511,100.371767,EL_D3_8_C
1243,5012.306520,5001.263101,100.376844,EL_D2_8_N
1244,5011.721116,5001.846398,100.332771,EL_D2_8_E
1245,5011.229078,5001.062818,100.321547,EL_D2_8_S
1246,5011.550476,5000.586499,100.366217,EL_D2_8_W
1247,5011.642791,5001.153370,100.329013,EL_D2_8_C
1248,5012.141683,5001.517012,100.385897,PF_E2_8_HM29
1249,5014.419242,5000.438363,100.376710,EL_E4_8_N
1250,5013.812773,5001.140344,100.351750,EL_E4_8_E
1251,5013.079223,5000.465850,100.395238,EL_E4_8_S
1252,5013.682539,4999.806177,100.403025,EL_E4_8_W
1253,5013.785155,5000.509465,100.368750,EL_E4_8_C
1254,5014.242439,5000.293077,100.371144,PF_E4_8_SF14
1255,5014.123441,5000.337510,100.372655,PF_E4_8_SF14
1256,5013.929924,5000.218726,100.379880,PF_E4_8_SF14
1257,5013.758421,5000.062891,100.384493,PF_E4_8_SF14
1258,5013.743769,4999.862807,100.402475,PF_E4_8_SF14
1259,5013.154614,5000.541968,100.381960,PF_E4_8_SF13
1260,5013.201764,5000.370114,100.392471,PF_E4_8_SF13
1261,5013.224702,5000.289999,100.396554,PF_E4_8_SF13
1262,5013.075792,5000.457970,100.393735,PF_E4_8_SF13
1263,5011.960458,5001.540599,100.365240,PF_E2_8_HB289
1264,5012.259212,5001.609571,100.366334,PF_E2_8_HB289
1265,5011.927289,5001.568955,100.380157,PF_E2_8_HB290
1266,5012.239914,5001.631977,100.379823,PF_E2_8_HB290
1267,5012.299532,5001.606918,100.363927,PF_E2_8_HB291
1268,5012.291059,5001.648347,100.367824,PF_E2_8_HB292
1269,5012.311258,5001.664888,100.347341,PF_E2_8_HB293
1270,5012.343941,5001.631338,100.374143,PF_E2_8_HB294
1271,5012.342842,5001.625956,100.364863,PF_E2_8_HB295
1272,5012.332755,5001.641692,100.363481,PF_E2_8_HB296
1273,5012.295880,5001.624201,100.362519,PF_E2_8_HB297
1274,5012.111554,5001.689676,100.364303,PF_E2_8_HB298
1275,5012.351551,5001.610837,100.360419,PF_E2_8_L97
1276,5012.386194,5001.695096,100.342729,PF_E2_8_L98
1277,5012.280907,5001.647596,100.353617,PF_E2_8_HB299
1278,5012.336963,5001.650171,100.347653,PF_E2_8_HB300
1279,5012.298213,5001.627616,100.339357,PF_E2_8_HB301
1280,5012.108196,5001.660838,100.369247,PF_E2_8_L99
1281,5011.944948,5001.596208,100.356315,PF_E2_8_HB302
1282,5012.222528,5001.695561,100.323958,PF_E2_8_HB302
1283,5012.298488,5001.655067,100.334102,PF_E2_8_HB303
1284,5012.625691,5001.620096,100.340219,EL_E2_8_N
1285,5012.068188,5002.243424,100.334264,EL_E2_8_E
1286,5011.755984,5001.945069,100.333323,EL_E2_8_S
1287,5012.318167,5001.300352,100.359026,EL_E2_8_W
1288,5012.215994,5001.786849,100.335778,EL_E2_8_C
1289,5023.271179,4999.154685,100.493472,CHECK
1290,5010.924022,4999.721917,100.354439,PF_B3_9_HB304
1291,5013.232775,5003.890769,100.731696,BR
1292,5013.271567,5003.885666,100.878290,BR
1293,5013.326472,5003.878448,101.068564,BR
1294,5010.889016,4999.643731,100.358346,PF_B3_9_C14X_25
1295,5011.348843,4999.614055,100.363656,PF_C3_9_L100
1296,5013.335901,5003.871559,101.088192,BR
1297,5013.387557,5003.864815,101.204833,BR
1298,5013.402549,5003.862225,101.302576,BR
1299,5013.429959,5003.858660,101.419031,BR
1300,5013.461044,5003.854602,101.516559,BR
1301,5013.547586,5003.843327,101.680376,BR
1302,5013.567939,5003.840643,101.782255,BR
1303,5013.571646,5003.840197,101.908921,BR
1304,5013.651852,5003.829680,101.937630,BR
1305,5010.917153,4999.898837,100.351427,PF_C3_9_L101
1306,5010.867610,4999.737056,100.354185,PF_B3_9_HB305
1307,5011.462108,4999.122725,100.142819,PF_B3NWSEC_HB306
1308,5010.888157,4999.519734,100.318164,PF_B3_9_HB307
1309,5011.563791,4999.215900,100.366796,PF_B3_9_SF15
1310,5011.440807,4999.202828,100.350973,PF_B3_9_SF15
1311,5011.393136,4999.088599,100.342522,PF_B3_9_SF15
1312,5011.865245,4999.650074,100.369784,PF_C3_9_L102
1313,5010.920947,4999.763219,100.344076,PF_B3_9_HB308
1314,5012.214106,4999.866845,100.346397,PF_C3_9_HB309
1315,5011.616018,4999.341429,100.342197,PF_C3_9_HB310
1316,5011.818955,4999.983616,100.373128,PF_C3_9_HB310
1317,5010.877650,4999.876532,100.328590,PF_B3_9_HB311
1318,5011.841760,4998.934612,100.334207,PF_C4_9_HM30
1319,5011.955981,4999.046808,100.341795,PF_C4_9_C14X26
1320,5012.180548,4999.889018,100.354217,PF_C3_9_HB313
1321,5010.434209,5000.110445,100.328169,PF_B2_9_HB314
1322,5010.594904,4999.861723,100.285551,PF_B2_9_L103
1323,5011.419688,5000.021083,100.348419,PF_C3_9_HB315
1324,5010.620264,5000.133606,100.336617,PF_B2_9_HB316
1325,5011.745472,4999.164362,100.342352,PF_C4_9_HB317
1326,5012.222944,4998.890882,100.372498,PF_C4_9_SF16
1327,5012.017441,4998.979667,100.375788,PF_C4_9_SF16
1328,5011.997066,4999.175032,100.374840,PF_C4_9_SF16
1329,5012.078784,4999.284597,100.376506,PF_C4_9_SF16
1330,5012.221184,4999.318062,100.387469,PF_C4_9_SF16
1331,5012.400231,4999.084895,100.391897,PF_C4_9_SF16
1332,5012.334409,4998.924652,100.374874,PF_C4_9_SF16
1333,5010.384863,5000.165347,100.300865,EL_B2_9_S
1334,5010.827148,4999.924433,100.301370,EL_B2_9_N
1335,5010.851158,4999.851940,100.302682,EL_B3_9_E
1336,5011.442839,4999.212585,100.357274,EL_B3_9_N
1337,5011.203414,4998.925645,100.338674,EL_B3_9_W
1338,5011.031689,4999.384619,100.343958,EL_B3_9_C
1339,5011.468237,4999.123641,100.058890,PF_B3_9_SF15
1340,5011.454531,5000.277863,100.326109,PF_C3_9_HB318
1341,5010.653391,5000.280056,100.332022,PF_C2_9_HB319
1342,5012.291623,4999.584157,100.343163,PF_C4_9_C14X27
1343,5010.874306,5000.389381,100.350679,PF_C2_9_HB320
1344,5011.283995,5000.246353,100.362891,PF_C3_9_L104
1345,5011.275424,5000.183550,100.341780,PF_C3_9_L104
1346,5011.237490,5000.231075,100.333572,PF_C3_9_L104
1347,5011.244948,5000.182129,100.310529,PF_C3_9_L104
1348,5011.266932,5000.255969,100.299251,PF_C3_9_L104
1349,5011.275261,5000.182924,100.309069,PF_C3_9_L104
1350,5011.268574,5000.215652,100.302029,PF_C3_9_L104
1351,5012.256643,4999.124954,100.330488,EL_C4_9A_C
1352,5012.901896,4999.110226,100.338337,EL_C4_9_N
1353,5012.259845,4999.789981,100.346248,EL_C4_9_E
1354,5011.592187,4999.175681,100.354616,EL_C4_9_S
1355,5012.253795,4998.501810,100.358713,EL_C4_9_W
1356,5011.165666,4999.956781,100.337706,PF_C3_9_HM31
1357,5011.326384,5000.007169,100.334882,PF_C3_9_HB321
1358,5011.275980,4999.989310,100.365392,PF_C3_9_HB322
1359,5011.225913,4999.994563,100.358200,PF_C3_9_HB323
1360,5011.059357,5000.547095,100.301370,PF_C2_9_HB324
1361,5012.273977,4999.816891,100.348409,EL_C3_9_N
1362,5011.556659,5000.499441,100.306672,EL_C3_9_E
1363,5010.884557,4999.916455,100.302953,EL_C3_9_S
1364,5011.554622,4999.215799,100.355121,EL_C3_9_W
1365,5011.633139,4999.867618,100.342906,EL_C3_9_C
1366,5011.082032,5000.762869,100.009551,PF_C2_9_C14X28
1367,5012.329221,5000.217096,100.354822,PF_D3_9_HB325
1368,5011.486881,5000.557800,100.304135,EL_C2_9_N
1369,5010.870701,4999.971147,100.295591,EL_C2_9_W
1370,5010.904348,5000.569551,100.298145,EL_C2_9_C
1371,5010.564691,5000.341257,100.286751,EL_C2_9_S
1372,5011.015312,5000.886996,100.282738,EL_C2_9_E
1373,5012.364205,5000.303836,100.339209,PF_B3_9_HB326
1374,5011.415991,5000.787758,100.332149,PF_D2_9_HM32
1375,5011.531478,5000.613705,100.342666,PF_D2_9_HB327
1376,5011.462396,5000.824863,100.333197,PF_D2_9_HB328
1377,5011.442390,5001.068073,100.331690,PF_D2_9_HB328
1378,5011.383207,5000.726197,100.348969,PF_D2_9_HB329
1379,5011.229256,5000.987216,100.272531,PF_D2_9_HB329
1380,5012.453485,5000.331902,100.333135,PF_D3_9_C14X29
1381,5011.956082,5000.894720,100.324532,PF_D3_9_HB330
1382,5012.065703,5000.956338,100.329304,PF_D3_9_L105
1383,5013.311988,4999.934811,100.355660,PF_D4_9_L106
1384,5011.525418,5000.818043,100.338722,PF_D2_9_HB331
1385,5011.432718,5001.057051,100.297532,PF_D2_9_HB331
1386,5011.832768,5001.161746,100.292652,PF_D2_9_C14X30
1387,5011.842779,5001.608170,100.534925,PF_D2_9_R28
1388,5011.904203,5001.713815,100.439288,PF_D2_9_R28
1389,5011.860626,5001.473943,100.412488,PF_D2_9_R28
1390,5011.664079,5001.741354,100.770217,PF_D2_9_R28
1391,5011.710484,5001.434859,100.342426,PF_D2_9_R28
1392,5011.881780,5001.684414,100.448803,PF_D2_9_R28
1393,5011.677550,5001.763010,100.372493,PF_D2_9_R28
1394,5011.710891,5001.717587,100.316939,PF_D2_9_R28
1395,5011.687994,5001.524522,100.305002,PF_D2_9_R28
1396,5012.700098,5000.798802,100.334219,PF_D3_9_HB332
1397,5012.352141,4999.975208,100.334436,PF_D3_9_HB333
1398,5011.700665,5000.629106,100.312188,PF_D3_9_L107
1399,5012.463151,4999.826066,100.344123,PF_D4_9_L108
1400,5012.681798,5000.137479,100.355885,PF_D4_9_HB349
1401,5012.768330,5000.221865,100.413537,PF_D4_9_HB334
1402,5011.196151,5001.024064,100.225919,PF_D2_9_HB331
1403,5013.020633,4999.231637,100.364410,PF_D4_9_L109
1404,5012.998847,5000.481735,100.340805,EL_D3_9_N
1405,5012.330617,5001.221306,100.335705,EL_D3_9_E
1406,5011.517672,5000.518167,100.303702,EL_D3_9_S
1407,5012.242343,4999.797679,100.340111,EL_D3_9_W
1408,5012.256998,5000.463057,100.322439,EL_D3_9_C
1409,5011.284180,5001.080552,100.272814,PF_D2_9_HM33
1410,5011.948819,5001.470279,100.334123,PF_D2_9_L110
1411,5013.149987,4999.746709,100.333327,PF_D4_9_HB335
1412,5014.048643,5000.261507,100.692336,PF_E4_9_R29
1413,5013.886422,5000.234607,100.675273,PF_E4_9_R29
1414,5013.979480,5000.277719,100.674608,PF_E4_9_R29
1415,5013.999599,5000.188005,100.685044,PF_E4_9_R29
1416,5014.040019,5000.247112,100.670263,PF_E4_9_R29
1417,5013.914561,5000.232462,100.642095,PF_E4_9_R29
1418,5012.931862,4999.730271,100.695381,PF_D4_9_R30
1419,5012.985572,4999.647046,100.655415,PF_D4_9_R30
1420,5013.168432,4999.817448,100.608648,PF_D4_9_R30
1421,5013.116845,4999.893487,100.610643,PF_D4_9_R30
1422,5013.006771,4999.747571,100.715784,PF_D4_9_R30
1423,5013.006000,4999.743795,100.715588,PF_D4_9_R30
1424,5013.117585,4999.768069,100.670699,PF_D4_9_R30
1425,5013.105444,4999.850370,100.657885,PF_D4_9_R30
1426,5012.937886,4999.723944,100.704047,PF_D4_9_R30
1427,5013.082226,4999.722786,100.686415,PF_D4_9_R30
1428,5012.929793,4999.648798,100.499044,PF_D4_9_R30
1429,5012.853464,4999.751277,100.527245,PF_D4_9_R30
1430,5013.022734,4999.892949,100.505253,PF_D4_9_R30
1431,5012.810161,4999.768025,100.371071,PF_D4_9_R30
1432,5012.908571,4999.848383,100.410784,PF_D4_9_R30
1433,5012.888834,4999.648957,100.382573,PF_D4_9_R30
1434,5013.076371,4999.473900,100.480521,PF_D4_9_R31
1435,5012.978308,4999.442952,100.435111,PF_D4_9_R31
1436,5012.991726,4999.422046,100.434062,PF_D4_9_R31
1437,5013.093112,4999.409964,100.427078,PF_D4_9_R31
1438,5013.078097,4999.468859,100.480132,PF_D4_9_R31
1439,5013.076858,4999.578082,100.324730,PF_D4_9_R31
1440,5012.990075,4999.546379,100.324798,PF_D4_9_R31
1441,5012.969765,4999.405467,100.331590,PF_D4_9_R31
1442,5013.117509,4999.443088,100.379971,PF_D4_9_R31
1443,5013.085828,4999.567024,100.322391,PF_D4_9_R31
1444,5012.668451,4999.432933,100.335761,PF_D4_9_R32
1445,5012.816470,4999.492784,100.335027,PF_D4_9_R32
1446,5012.887245,4999.357210,100.330465,PF_D4_9_R32
1447,5012.784562,4999.320949,100.328463,PF_D4_9_R32
1448,5012.849067,4999.431400,100.334189,PF_D4_9_R32
1449,5012.728149,4999.369639,100.335399,PF_D4_9_R32
1450,5013.208661,4999.605103,100.323262,PF_D4_9_R33
1451,5013.389387,4999.614767,100.336597,PF_D4_9_R33
1452,5013.525046,4999.794618,100.347851,PF_D4_9_R33
1453,5013.518862,4999.893242,100.334864,PF_D4_9_R33
1454,5013.375082,4999.826409,100.329849,PF_D4_9_R33
1455,5013.302081,4999.807409,100.321449,PF_D4_9_R33
1456,5013.214363,4999.709641,100.330613,PF_D4_9_R33
1457,5013.235617,4999.671632,100.393553,PF_D4_9_R33
1458,5013.339840,4999.779744,100.391590,PF_D4_9_R33
1459,5013.494579,4999.845940,100.396896,PF_D4_9_R33
1460,5013.492567,4999.750522,100.404353,PF_D4_9_R33
1461,5013.414272,4999.645681,100.430954,PF_D4_9_R33
1462,5013.330136,4999.639839,100.443967,PF_D4_9_R33
1463,5013.269092,4999.603377,100.414208,PF_D4_9_R33
1464,5013.448826,4999.787030,100.408629,PF_D4_9_R33
1465,5013.474982,5000.090250,100.345019,PF_D4_9_R34
1466,5013.465008,5000.226212,100.344416,PF_D4_9_R34
1467,5013.395373,5000.298297,100.344872,PF_D4_9_R34
1468,5013.295138,5000.271924,100.336239,PF_D4_9_R34
1469,5013.327000,5000.176098,100.345427,PF_D4_9_R34
1470,5013.404375,5000.128815,100.337631,PF_D4_9_R34
1471,5013.334282,5000.228324,100.451886,PF_D4_9_R34
1472,5013.380340,5000.294767,100.404653,PF_D4_9_R34
1473,5010.738244,4985.488660,100.503146,CHECK 220612
1474,5010.924138,5000.093376,100.269239,PF_C2_10_L112
1475,5012.441268,4999.788525,100.301344,PF_D4_10_HB368
1476,5012.679647,5000.070633,100.326694,PF_D4_10_R36
1477,5012.609041,5000.055793,100.332773,PF_D4_10_R36
1478,5012.686047,4999.975968,100.329542,PF_D4_10_R36
1479,5012.672261,5000.043441,100.318384,PF_D4_10_R36
1480,5012.255186,5001.773377,100.265321,PF_E2_9_C14X32
1481,5012.816518,5000.289597,100.348878,PF_D3_9_R35
1482,5012.759186,5000.318655,100.342416,PF_D3_9_R35
1483,5012.713799,5000.240759,100.346781,PF_D3_9_R35
1484,5012.732178,5000.225370,100.345803,PF_D3_9_R35
1485,5012.778476,5000.303546,100.385850,PF_D3_9_R35
1486,5012.702451,5000.053989,100.339241,PF_D4_9_R36
1487,5012.623104,5000.024665,100.335310,PF_D4_9_R36
1488,5012.656419,4999.960167,100.339973,PF_D4_9_R36
1489,5012.711503,4999.967670,100.343301,PF_D4_9_R36
1490,5012.685138,5000.006801,100.369542,PF_D4_9_R36
1491,5012.257947,5001.242917,100.309873,EL_D2_9_N
1492,5011.513426,5000.569138,100.305839,EL_D2_9_W
1493,5011.639044,5001.183325,100.281084,EL_D2_9_C
1494,5011.699464,5001.871917,100.306352,EL_D2_9_E
1495,5011.289405,5001.084227,100.273943,EL_D2_9_S
1496,5014.379297,5000.459531,100.303277,EL_E4_9_N
1497,5013.805744,5001.125884,100.301570,EL_E4_9_E
1498,5013.060957,5000.439775,100.336338,EL_E4_9_S
1499,5013.684290,4999.824522,100.339085,EL_E4_9_W
1500,5013.774371,5000.499875,100.331243,EL_E4_9_C
1501,5013.333515,5000.441748,100.331118,PF_E4_9A_SF17
1502,5013.593004,5000.411368,100.332428,PF_E4_9A_SF17
1503,5013.643718,5000.595560,100.315415,PF_E4_9A_SF17
1504,5013.450168,5000.676644,100.309240,PF_E4_9A_SF17
1505,5011.678408,5001.012867,100.279920,PF_D2_9_HB336
1506,5011.732169,5001.038031,100.278930,PF_D2_9_HB336
1507,5011.712187,5000.959043,100.282134,PF_D2_9_HB336
1508,5011.635393,5000.983766,100.286667,PF_D2_9_HB336
1509,5011.658046,5001.060827,100.277056,PF_D2_9_HB336
1510,5012.917883,4999.666577,100.359780,PF_D4_9_R30
1511,5013.068416,4999.774359,100.434461,PF_D4_9_R30
1512,5013.007890,4999.863052,100.451727,PF_D4_9_R30
1513,5012.880463,4999.807350,100.342981,PF_D4_9_R30
1514,5012.828206,4999.761867,100.339019,PF_D4_9_R30
1515,5012.992109,4999.839042,100.406995,PF_D4_9_C14X31
1516,5013.004207,4999.447715,100.337606,PF_D4_9_R31
1517,5013.027248,4999.414500,100.334072,PF_D4_9_R31
1518,5013.108423,4999.494078,100.323929,PF_D4_9_R31
1519,5013.055460,4999.536580,100.317490,PF_D4_9_R31
1520,5012.969588,4999.469543,100.335325,PF_D4_9_R31
1521,5012.991416,4999.782293,100.393952,PF_D4_9_R37
1522,5013.043724,4999.774904,100.364638,PF_D4_9_R37
1523,5013.037125,4999.803651,100.367510,PF_D4_9_R37
1524,5012.991429,4999.802616,100.390294,PF_D4_9_R37
1525,5013.014998,4999.780584,100.348135,PF_D4_9_R37
1526,5012.996860,4999.870887,100.316054,PF_D4_9_HB337
1527,5013.044874,4999.729608,100.325972,PF_D4_9_HB338
1528,5013.687349,4999.815658,100.343229,EL_D4_9_N
